identifier,title,date,type,publication_type,url,preferred_url,dossier_number,dossier_title
kst-27400-VIII-27,"Vaststelling begroting van het Ministerie van Onderwijs, Cultuur en Wetenschappen voor het jaar 2001; Motie over de relatie studie-urenlast en het gemiddeld eindcijfer bij VWO-ers nieuwe stijl mbt de loting in het WO",2000-11-16,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-VIII/kst-27400-VIII-27/1/pdf/kst-27400-VIII-27.pdf,,27400-VIII,"Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Onderwijs, Cultuur en Wetenschappen (VIII) voor het jaar 2001"
kst-26345-49,Beleidsplan Nederlandse Politie 1999-2002; Verslag algemeen overleg over de adviezen van de stuurgroep implementatie modernisering politiezorg en het masterplan ICT politie,2000-11-22,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26345/kst-26345-49/1/pdf/kst-26345-49.pdf,,26345,Beleidsplan Nederlandse Politie 1999–2002
kst-27172-13,Opneming in de Wet toezicht effectenverkeer 1995 van bepalingen betreffende openbare biedingen op effecten; Brief minister over de openbare biedingen op effecten,2001-02-13,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27172/kst-27172-13/1/pdf/kst-27172-13.pdf,,27172,Opneming in de Wet toezicht effectenverkeer 1995 van bepalingen betreffende openbare biedingen op effecten
kst-21501-18-140,Raad Werkgelegenheid en Sociaal Beleid; Verslag van de extra Raad voor Werkgelegenheid en Sociaal Beleid van 20 december 2000,2001-01-12,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-18/kst-21501-18-140/1/pdf/kst-21501-18-140.pdf,,21501-18,Raad Werkgelegenheid en Sociaal Beleid
kst-27674-3,Wijziging van de Wet privatisering ABP in verband met de wijziging van de indexeringsfrequentie; Memorie van toelichting,2001-04-19,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27674/kst-27674-3/1/pdf/kst-27674-3.pdf,,27674,Wijziging van de Wet privatisering ABP in verband met de wijziging van de indexeringsfrequentie
kst-27492-4,Wijziging Waterstaatswet 1900 i.v.m. de instelling van de Commissie van advies inzake de waterstaatswetgeving; Verslag van het voorbereidend onderzoek van het wetsvoorstel,2000-12-01,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27492/kst-27492-4/1/pdf/kst-27492-4.pdf,,27492,Wijziging van de Waterstaatswet 1900 in verband met de instelling van de Commissie van advies inzake de waterstaatswetgeving
kst-20002001-27547-291a,"Wijziging Gemeentewet, Provinciewet, Waterschapswet inzake verbetering afstemming Algemene wet bestuursrecht e.a.; Memorie van antwoord",2001-09-06,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-27547/kst-20002001-27547-291a/1/pdf/kst-20002001-27547-291a.pdf,,27547,"Wijziging van de Gemeentewet, de Provinciewet en de Waterschapswet inzake verbetering van de afstemming op de Algemene wet bestuursrecht en enige andere verbeteringen"
kst-27673-5,"Wijziging Kieswet, houdende verlenging duur stemming tot 9 uur 's avonds alsmede regeling diverse andere onderwerpen; Verslag",2001-06-26,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27673/kst-27673-5/1/pdf/kst-27673-5.pdf,,27673,"Wijziging van de Kieswet, houdende verlenging van de duur van de stemming tot negen uur 's avonds alsmede regeling van diverse andere onderwerpen"
kst-20002001-27585-226,Wijziging van de Vreemdelingenwet 2000; Gewijzigd voorstel van wet,2001-02-22,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-27585/kst-20002001-27585-226/1/pdf/kst-20002001-27585-226.pdf,,27585,Wijziging van de Vreemdelingenwet 2000
kst-27034-26,Tijdelijke referendumwet; Amendement om het bestemmingsplan niet referendabel te maken,2001-01-23,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27034/kst-27034-26/1/pdf/kst-27034-26.pdf,,27034,Tijdelijke regels inzake het raadgevend correctief referendum (Tijdelijke referendumwet)
kst-27400-A-16,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Infrastructuurfonds voor het jaar 2001; Amendement i.v.m. verhoging verplichtingen waterbeheer en vaarwegen met f100 miljoen,2000-12-12,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-A/kst-27400-A-16/1/pdf/kst-27400-A-16.pdf,,27400-A,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Infrastructuurfonds voor het jaar 2001
kst-27665-26,Invoeringswet Wet structuur uitvoeringsorganisatie werk en inkomen; Wijzigingen voorgesteld door de regering,2001-07-05,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27665/kst-27665-26/1/pdf/kst-27665-26.pdf,,27665,Invoering van de Wet structuur uitvoeringsorganisatie werk en inkomen (Invoeringswet Wet structuur uitvoeringsorganisatie werk en inkomen)
kst-20002001-27519-154,Wijziging begroting van Koninkrijksrelaties (IV) 2000 (wijziging samenhangende met de Najaarsnota); Gewijzigd voorstel van wet,2000-12-13,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-27519/kst-20002001-27519-154/1/pdf/kst-20002001-27519-154.pdf,,27519,Wijziging van de begroting van de uitgaven en de ontvangsten van Koninkrijksrelaties (IV) voor het jaar 2000 (wijziging samenhangende met de Najaarsnota)
kst-27401-60,"Zorgnota 2001; Brief minister inzake beleid tekort IC-bedden pasgeborenen, ernstig zieke kinderen en problematiek van het transport",2001-05-17,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27401/kst-27401-60/1/pdf/kst-27401-60.pdf,,27401,Zorgnota 2001
kst-19637-559,"Vreemdelingenbeleid; Brief staatssecretaris met de rapportate Asielketen over de maanden september tot en met december 2000, alsmede de jaarrapportage",2001-02-09,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/19637/kst-19637-559/1/pdf/kst-19637-559.pdf,,19637,Vluchtelingenbeleid
kst-27588-45,Wet structuur uitvoeringsorganisatie werk en inkomen; Gewijzigd voorstel van wet met de wijzigingen die tot en met 3 juli 2001 in het wetsvoorstel zijn aangebracht,2001-07-09,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27588/kst-27588-45/1/pdf/kst-27588-45.pdf,,27588,Regels tot vaststelling van een structuur voor de uitvoering van taken met betrekking tot de arbeidsvoorziening en socialeverzekeringswetten (Wet structuur uitvoeringsorganisatie werk en inkomen)
kst-27700-26,Financiële verantwoordingen over het jaar 2000; Rapport bij de financiële verantwoording 2000 van het Ministerie van VROM,2001-05-18,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27700/kst-27700-26/1/pdf/kst-27700-26.pdf,,27700,Financiële verantwoordingen over het jaar 2000
kst-27061-11,Meerjarennota emancipatiebeleid; Motie om ook een uitstroompremie te geven aan mensen die in deeltijd gaan werken vanuit de bijstand,2001-02-05,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27061/kst-27061-11/1/pdf/kst-27061-11.pdf,,27061,Meerjarennota emancipatiebeleid
kst-20002001-26258-10,Wijziging van de Waarborgwet 1986 met betrekking tot de uitoefening van toezicht op de naleving; Memorie van antwoord,2000-09-28,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-26258/kst-20002001-26258-10/1/pdf/kst-20002001-26258-10.pdf,,26258,Wijziging van de Waarborgwet 1986 met betrekking tot de uitoefening van toezicht op de naleving
kst-20002001-26862-79,"Wijz. regeling Boek 1 BW m.b.t. naamrecht, schijnhuwelijken, scheiding van tafel en bed alsmede van enige andere wetten; Gewijzigd voorstel van wet",2000-11-02,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-26862/kst-20002001-26862-79/1/pdf/kst-20002001-26862-79.pdf,,26862,"Wijziging van de regeling in Boek 1 van het Burgerlijk Wetboek met betrekking tot het naamrecht, de voorkoming van schijnhuwelijken en het tijdstip van de totstandkoming van de scheiding van tafel en bed alsmede van enige andere wetten"
kst-20002001-27254-269b,Wijziging van de provinciale indeling van de gemeente Vianen; Memorie van antwoord,2001-09-10,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-27254/kst-20002001-27254-269b/1/pdf/kst-20002001-27254-269b.pdf,,27254,Wijziging van de provinciale indeling van de gemeente Vianen
kst-27465-1,Overname aandelenpakket in een aantal taakorganisaties van de NV Nederlandse Spoorwegen; Brief minister over het voornemen van de Staat om het volledige aandelenpakket in een aantal taakorganisaties over te nemen,2000-10-16,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27465/kst-27465-1/1/pdf/kst-27465-1.pdf,,27465,Overname aandelenpakket in een aantal taakorganisaties van de NV Nederlandse Spoorwegen
kst-27283-2,Voorstel van het Presidium tot wijziging van het reglement van orde; Verslag,2000-09-26,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27283/kst-27283-2/1/pdf/kst-27283-2.pdf,,27283,Voorstel van het Presidium tot wijziging van het Reglement van Orde
kst-27223-12,Arbeidsmarktbeleid etnische minderheden 2000-2003; Brief over afspraken met de G4 over maatregelen om de arbeidsmarktpositie te verbeteren,2000-12-05,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27223/kst-27223-12/1/pdf/kst-27223-12.pdf,,27223,Arbeidsmarktbeleid etnische minderheden 2000–2003
kst-27828-1,A12 Utrecht-Veenendaal; Brief minister met het standpunt over de A12 Utrecht-Veenendaal,2001-06-19,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27828/kst-27828-1/1/pdf/kst-27828-1.pdf,,27828,A12 Utrecht–Veenendaal
kst-27646-2,"Nationaal en Internationaal stoffenbeleid; Nota ""Strategienota Omgaan met Stoffen""",2001-04-03,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27646/kst-27646-2/1/pdf/kst-27646-2.pdf,,27646,Nationaal en Internationaal stoffenbeleid
kst-27464-22,Verslagen van de commissie voor de Verzoekschriften; Verslag over het adres van M.H. te P. betreffende de ouderbijdrage bij uithuisplaatsing,2000-12-07,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27464/kst-27464-22/1/pdf/kst-27464-22.pdf,,27464,Verslagen van de commissie voor de Verzoekschriften
kst-27464-3,Verslagen van de commissie voor de Verzoekschriften; Verslag over adres van T.H. El Mansy-Den Tek te Gameren mbt een verblijfsvergunning,2000-11-09,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27464/kst-27464-3/1/pdf/kst-27464-3.pdf,,27464,Verslagen van de commissie voor de Verzoekschriften
kst-27400-38,"Miljoenennota 2001 (Nota over de toestand van 's Rijks Financiën); Brief staatssecretaris ter aanbieding van een aangepast subsidieoverzicht, waarin de beleidsintensiveringen voor cultuur zijn verwerkt",2000-11-13,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400/kst-27400-38/1/pdf/kst-27400-38.pdf,,27400,Nota over de toestand van 's Rijks Financiën
kst-21501-07-323,Raad voor Economische en Financiële Zaken; Brief minister met de geannoteerde agenda vor de Ecofin-raad van 5 juni 2001 te Luxemburg,2001-05-28,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-07/kst-21501-07-323/1/pdf/kst-21501-07-323.pdf,,21501-07,Ecofin-Raad
kst-27400-XIV-51,"Vaststelling van de begroting van de uitgaven en ontvangsten van Ministerie van Landbouw, Natuurbeheer en Visserij 2001; Brief minister over vestigingssteun aan jonge boeren",2000-12-22,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-XIV/kst-27400-XIV-51/1/pdf/kst-27400-XIV-51.pdf,,27400-XIV,"Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Landbouw, Natuurbeheer en Visserij (XIV) voor het jaar 2001"
kst-27282-4,"Wijziging van de Archiefwet 1995 in verband met een andere positionering van de rijksarchiefinspectie; Verslag van de vaste commissie voor Onderwijs, Cultuur en Wetenschappen",2000-10-19,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27282/kst-27282-4/1/pdf/kst-27282-4.pdf,,27282,Wijziging van de Archiefwet 1995 in verband met een andere positionering van de rijksarchiefinspectie
kst-27827-3,Aanpassing wetten m.b.t. onkostenvergoeding parlementsleden en compensatie Waz-premie voor diverse ambtsdragers; Memorie van toelichting,2001-06-27,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27827/kst-27827-3/1/pdf/kst-27827-3.pdf,,27827,Wijziging van de Wet schadeloosstelling leden Tweede Kamer en de Wet vergoedingen leden Eerste Kamer alsmede een regeling voor diverse politieke ambtsdragers met betrekking tot geheven Waz-premie (aanpassing onkostenvergoedingen en compensatie Waz-premie)
kst-20002001-26356-169,Reconstructiewet concentratiegebieden; Gewijzigd voorstel van wet,2000-12-14,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20002001-26356/kst-20002001-26356-169/1/pdf/kst-20002001-26356-169.pdf,,26356,Regels inzake de reconstructie van de concentratiegebieden (Reconstructiewet concentratiegebieden)
kst-27400-VII-24,Vaststelling begroting van uitgaven en ontvangsten van het Ministerie van BZK (VII) voor het jaar 2001; Motie over het laten onderzoeken van de staat van beroepsvaardigheden van de Nederlandse politie,2000-11-20,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-VII/kst-27400-VII-24/1/pdf/kst-27400-VII-24.pdf,,27400-VII,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties (VII) voor het jaar 2001
kst-27400-IXB-32,Vaststelling van de begroting van de uitgaven en ontvangsten van het Ministerie van Financiën (IXB) voor het jaar 2001; Motie voor een volledige accijnsvrijstelling voor koudgeperste plantaardige olie als motorbrandstof,2001-05-22,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-IXB/kst-27400-IXB-32/1/pdf/kst-27400-IXB-32.pdf,,27400-IXB,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Financiën (IXB) voor het jaar 2001
kst-27400-XV-62,Vaststelling begroting van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2001; Brief minister inzake toezegging informatie ontwikkeling van topinkomens in het bedrijfsleven,2001-08-17,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-XV/kst-27400-XV-62/1/pdf/kst-27400-XV-62.pdf,,27400-XV,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2001
kst-27400-XII-21,Vaststelling begroting van het Ministerie van Verkeer en Waterstaat (XII) voor het jaar 2001; Motie om de NS in gebreke te stellen en zo spoedig mogelijk (evt. via de rechter) naleving van het contract te verlangen,2000-11-16,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27400-XII/kst-27400-XII-21/1/pdf/kst-27400-XII-21.pdf,,27400-XII,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Verkeer en Waterstaat (XII) voor het jaar 2001
kst-25074-41,Ministeriële Conferentie van de Wereld Handelsorganisatie (WTO); Brief staatssecretaris over o.a. de algemene stand van zaken m.b.t. de lopende WTO-dienstenonderhandelingen,2001-08-29,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/25074/kst-25074-41/1/pdf/kst-25074-41.pdf,,25074,Ministeriële Conferentie van de Wereldhandelsorganisatie (WTO)
kst-28104-1,"Aanpassing van de Spoorwegwet en enkele besluiten i.v.m. de instelling van de Inspectie Verkeer en Waterstaat; Brief minister ter aanbieding van het, ter inzage gelegde, onderhavige besluit",2001-11-15,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28104/kst-28104-1/1/pdf/kst-28104-1.pdf,,28104,"Besluit houdende bepalingen met betrekking tot het toezicht als bedoeld in artikel 10 van de Spoorwegwet, alsmede overige aanpassingen van besluiten samenhangende met de instelling van de Inspectie Verkeer en Waterstaat"
kst-27578-40,Planologische Kernbeslissing Vijfde Nota ruimtelijke ordening; Motie inzake verschuiving grens Groene Hart naar oostkant Gouda,2002-04-15,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27578/kst-27578-40/1/pdf/kst-27578-40.pdf,,27578,Planologische Kernbeslissing Vijfde Nota ruimtelijke ordening
kst-28000-XV-12,"Vaststelling begroting van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2002; Verslag algemeen overleg op 3 oktober 2001, over de evaluatie van de Anw",2001-11-12,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28000-XV/kst-28000-XV-12/1/pdf/kst-28000-XV-12.pdf,,28000-XV,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2002
